,review_id,user_id,business_id,stars,useful,funny,cool,text,date,AFINN score,Review Length (words),AFINN score (abs),Normalised AFINN score,Normalised (abs),SQRT Normailzed,SQRT Normalised (abs)
4203074,jw1eSz2yDju3Lcsu8cPmbQ,CTgINFnkcNZrNuFKnainBw,iSRTaT9WngzB8JJ2YKJUig,1.0,1,0,0,"Why is this place still open?! Have anyone looked in the area where they serve food it is filthy, the bar area as well as the floor! The people are so nasty and rude we was told as we was leaving ""you don't have 2 go home but you got to get the hell out of here."" These reality TV shows has really gotten these companies thinking they can talk to customers any kind of way and they think it's funny and cute. I was with 4 other people., all together they had, soul food plate with the red beans and rice green beans and ham , shrimp Po boy, roast beef Po boy and calamari! Everything looked disgusting everyone had to go plates and stated that everything besides the red beans and rice was nasty!",2015-02-16 20:14:12,-11.0,696,11.0,-0.08088235294117647,0.08088235294117647,-0.41695392396839687,0.41695392396839687
4203174,Y-JEndYaXCdLNPgqmPgPzg,hO_qD59x9ed8F0v40U0_Zw,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"Good food. Delicious etufee, however you will get the itis so watch out if you're worried about that",2013-12-30 21:05:33,3.0,100,3.0,0.16666666666666666,0.16666666666666666,0.3,0.3
4203268,p1E0ePzI1KxgDkVCF9aX7g,L1eAJ0x1Kb1D5-D-twIWqw,iSRTaT9WngzB8JJ2YKJUig,4.0,1,1,1,I love New Orleans! I live in California and love the culture of New Orleans. I've been here twice and food is pretty good. Great flavor and great gumbo. Service is pretty quick. It does get busy so be prepared to wait a little. It's super cute inside also.,2018-03-16 17:24:05,23.0,257,23.0,0.46938775510204084,0.46938775510204084,1.4347005815691523,1.4347005815691523
4203340,WIXx-JwWLHd0uIz7OpHhtA,q5wzOPqA9jWO7XDSp524EA,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"My husband and I went here a while ago, but da**it I MUSt go back. 

The PO'BOY is what we had. So YUMMY!! They didn't have any fried chicken by the time we got there. According to the girl they ran out at 11am. WHAT?! But I can't imagine it being any different than the chicken from Roscoes ( which is good btw).

I can't wait to go back to New Orleans.",2009-08-06 00:49:34,6.0,354,6.0,0.08450704225352113,0.08450704225352113,0.31889640207164033,0.31889640207164033
4203376,u0OsSIMVbIYoakBG0Wjeww,V28Ag_O0zvtSz39SzYxIYQ,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"This is a Solid diner packed with locals. This is my go-to in New Orleans for breakfast and lunch. Heard about it from a local cab driver years ago and am always surprised how many people know about this small spot. 

I've never had a bad meal here and I've had just about everything in the menu. There are definitely places in New Orleans that have better individual dishes, but as a whole this place makes everything they serve pretty darn good.",2014-03-14 13:19:02,5.0,447,5.0,0.06097560975609756,0.06097560975609756,0.23649188492020107,0.23649188492020107
4203438,Ym6-jkli_jsPcGf-xtjMMw,lj9fDNuzHx2IK-4hXyF4qw,iSRTaT9WngzB8JJ2YKJUig,4.0,1,0,0,"First food stop in NoLa:  I had the signature Po Boy and was overwhelmed with great flavors.  The service was genuinely friendly and helpful and the Bloody Mary was delicious.  French fries were perfect, but the red beans and rice had big chunks of meat in it which is not good if you don't eat meat.",2010-08-24 19:54:09,8.0,300,8.0,0.13559322033898305,0.13559322033898305,0.46188021535170054,0.46188021535170054
4203791,6oVThpyxlog1veWRkz7HBA,M_9h9NWwj__bkZQaWIAz8g,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,We are here three times during my weekend stay.  The food was so good we had to go back and try something new.  On our first visit I got the fried chicken with some good side dishes.  I also added a shrimp gumbo.   On my second visit I got the shrimp Po-boy and some fries.  I would highly recommend Mother's.   The line might seem long when you arrive but it goes quickly.  I waited about 30 mins but the food is worth the wait.,2018-09-04 15:43:48,10.0,429,10.0,0.10752688172043011,0.10752688172043011,0.4828045495852676,0.4828045495852676
4203853,U4ajSrqQmAYu80WY-HZ9Lw,ovyPqYnAVINx-KlVQG54jA,iSRTaT9WngzB8JJ2YKJUig,3.0,0,0,0,"I love the restaurants every town has that can not be duplicated.  Those little gems are part of a memorable trip to any town or city.  This place fits that bill and maintains a supersized reputation due to its longevity and the TV spot on it.  The fried chicken (Don't worry about the 20-25 min. to prepare warning) held its own.  I really liked it and can say, ""Wow, this is good!"" did come out of my mouth.  I loved the french fries too!  As for the Roast Beef Sandwich (Ferdi), I did not drink the cool-aid on this one.  As you eat it, you can understand how if you are a local who grew up eating it, it would hold a special place in your heart. (We have that in my town with Fish Frys and little hot dogs.)  As for me, the wet bun just didn't sit will and certainly wasn't good for my soul.  Also, I kept saying.... where is the horseradish dressing??  So, try it to say you did, but, be ready for a soggy wet bun.",2011-03-22 15:04:49,14.0,919,14.0,0.07329842931937172,0.07329842931937172,0.4618173873278295,0.4618173873278295
4203918,CcgxlFLYChFMAouiY9TdUw,qTYK8QudNrfb1aAEXH7qow,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"Food is great, service quick. Don't be fooled by the long line. They get you in and out quick. Crawfish Etoufee dinner is where it is at.",2017-04-20 17:00:13,3.0,137,3.0,0.1111111111111111,0.1111111111111111,0.25630729731502827,0.25630729731502827
4204200,inCaY9vCuFcxdv_pzOpAUQ,399jj5uCXxPnzzgaRfz84g,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"Second visit.  Service was spectacular.  They know their business and it runs very well.  Only down side is the menu, as it's very cut and dry. Even with a limited menu, it was delicious. Will be back.",2014-06-29 04:57:05,1.0,201,1.0,0.025,0.025,0.07053456158585983,0.07053456158585983
4204237,_pAbBZBqUtIFpfGSTtIswQ,PDdQYwkZJ4ufA8bb4B8PRg,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"This place is definitely worth the wait. I've been here a couple times and sometimes the line is out the door and down the street. They definitely know how to handle it and get people through quickly with someone passing out menus and answering any questions you may have. If it's super busy, be courteous and know what you want to order by the time it's your turn in line to place your order. After you pay just find a seat and a server will come by to check your receipt and will get your food out to you shortly. The poboys are huge! Big enough to share I think though my husband finished all of his. The seafood gumbo is delicious and filled with so much seafood. My son had the calamari plate and it was all good too. So much food! The kids raved about the fries saying they were the best ever. The menu is so extensive that there is literally something for everyone. My dad grew up in New Orleans and this is the place he says to go! They even have cheap beer which is perfect on a hot summer day. I visit New Orleans a couple times a year and I'll always look forward to eating at Mother's.",2018-06-19 20:58:50,22.0,1097,22.0,0.102803738317757,0.102803738317757,0.6642313465030852,0.6642313465030852
4204382,akvSYnCzIK65bet_FkP7DQ,ujMc8i1ugV7MesP2CYtmGA,iSRTaT9WngzB8JJ2YKJUig,1.0,0,0,0,Service sucks. There are plenty of other great southern food restaurants around that offer a better atmosphere and better customer service,2015-07-28 23:57:28,4.0,138,4.0,0.19047619047619047,0.19047619047619047,0.34050261230349943,0.34050261230349943
4204506,DvHGz5mzDPx0FX3PJOKgAw,y13FKE9QRNjdK56eC_sUZg,iSRTaT9WngzB8JJ2YKJUig,3.0,0,0,0,"I've settled on a go-to order at Mother's:  a bowl of crawfish étouffée and a big, fat biscuit. They were made for each other. They are no-nonsense and a little impatient at the counter where you place your order, but it's part of the experience.  And they're open at 7am when few other places are. Did I mention the biscuits?",2014-08-25 19:41:15,-4.0,326,4.0,-0.06451612903225806,0.06451612903225806,-0.2215395102486845,0.2215395102486845
4204519,eC2RdN3SF6JDw8Ki-yP5fA,8cRfVboGSLA_yc94mBwY-w,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"Very yummy breakfast. Pancakes were awesome and grits were fantastical! LOL

Tips: The line is cafeteria style but your food is brought to the table.  Be prepared to stand in line! We went early and got lucky but the line was down the block when we left!",2011-03-22 16:26:47,13.0,254,13.0,0.2765957446808511,0.2765957446808511,0.8156925466796061,0.8156925466796061
4204570,0O1YjvfVs9BBM9URk4USZg,zG5LsnBaY4mhJiBzA54rww,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,Simply and good. No frills just good food with a very efficient system to get u in and out. Sausages were excellent. there is no shortage of good fat here. Fits this town perfectly. A must try.,2014-02-08 04:18:41,11.0,193,11.0,0.2972972972972973,0.2972972972972973,0.791797325823564,0.791797325823564
4204728,ZMCTcM3donGZklJzpEnNRA,NRS1zN5hLAqXv1fvvFKdjQ,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,Good jumbalaya and overall classic New Orleans style food. A must go for anyone visiting. It is always the place people recommend for all over.,2014-01-19 06:17:37,5.0,143,5.0,0.2,0.2,0.4181210050035454,0.4181210050035454
4204764,wrC6QufruBSERsRub6MDOQ,rDQg03gELEFuB-sj-4TMGg,iSRTaT9WngzB8JJ2YKJUig,2.0,0,0,0,"Cafeteria style ordering. The line was backed up to the door but moved along pretty quickly. We placed our orders, I had the smoked sausage po boy and side of bands and rice. Wife had a sandwich called a Randall. This consisted of roast beef and ham on top of coleslaw. We decided to eat in, but no one told us to just have a seat and leave your receipt out on the table. So we had a seat and overheard them tell someone else the procedure. We laid out our receipt and the waiter came by and picked it up. I'm not sure if they forgot about us or what, but we ordered at 6pm and saw several people in line behind us getting served. 40 minutes later the waiter brought over sides of fries and soup, then picked them back up realizing he delivered them to the wrong table. It was about 5 minutes after that the food arrived. My sandwich was mediocre. Portion sizes were large but the sausage wasn't really doing it for me. The wife's sandwich actually tasted much better. The beans and rice had little chunks of roast beef trimmings in them and were pretty good. We waited another fifteen minutes before asking the cashier for a box to go. I'm giving 2 stars because of the poor service and at $40 it was a little pricey for a couple sandwiches.",2015-10-24 14:24:09,3.0,1242,3.0,0.012658227848101266,0.012658227848101266,0.08512565307587487,0.08512565307587487
4205063,ZnD3lUX37PJusdgSFT0H2w,VX39EqGezrKZXOQh7BmH7w,iSRTaT9WngzB8JJ2YKJUig,3.0,0,0,0,"Great experience here!!! 
I know this is crazy, but we were looking everywhere for breakfast (like NOLA doesn't have any restaurants or anything) and we finally just decided to go here because a) it's on every NOLA must-do list b) it served breakfast and lunch c) we were interested in seeing if it lives up to its reputation. 

We got there around 11, and there was maybe a 10 minute wait. We were able to look at the menu, which was impressive.

We walked in and waited in line to order. We took in the decor and people- the staff was friendly, the customers looked happy, and the food looked excellent. 

We basically had an order of each meal- my brother had the three pancakes with grits, my dad had the debris, and I had the ham dinner meal. 

The pancakes were huge and fluffy, and the maple syrup smelled so divine. The grits came with slabs of butter on the side. The grits had a nice texture, but needed hot sauce and butter. 
My dad said his debris was nothing special, even though it looked delicious- the roast beef juice was dripping down the sides and the bread was sopping up all the flavor. 
My ham dinner was a winner! The ham was just like they advertised: sweet, smokey, and tender. I had three sides with it: collard greens, green beans and tomatoes, and red beans and rice. It's obvious that ham is mother's specialty, because it was in EVERYTHING. Not that I'm complaining. But if you're Jewish, sorry. 
The green beans were sooooooooooo surprisingly good. The greens were like any other greens, and the red beans weren't anything special. 
Another surprise: the lemonade is amazing! If you're familiar with chick-fil-a lemonade, this is its hotter older sister. 

This place gets 3 stars because of the nice atmosphere, great food, and good experience- but we felt rushed and it had a tad bit too many tourists for my taste.",2015-04-02 18:14:18,48.0,1848,48.0,0.1458966565349544,0.1458966565349544,1.116581052478165,1.116581052478165
4205072,Xp-iiuLd_Rq_n8ypGsdeHQ,86ADHD2dVfGO41yi8JeDHQ,iSRTaT9WngzB8JJ2YKJUig,2.0,1,0,0,"We probably didn't order properly.  After waiting on line for 15 minutes, we had a shrimp po boy, Jerry's jambalaya, and seafood gumbo.  The shrimp was over salted.  The gumbo was fishy in a bad way and not fresh.  The jambalaya was good but on the salty side.  We don't understand the hype.",2014-01-20 00:41:19,1.0,291,1.0,0.017241379310344827,0.017241379310344827,0.05862103817605492,0.05862103817605492
